	title	artist	album	likeStatus	videoId	albumId	artistId
3	Blues Run the Game (2001 - Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	LIKE	RyI7ph709x4	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
21	I Want to Be Alone (Dialogue) (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	LIKE	2jd2Vl5k1VY	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
25	Here Come the Blues (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	LIKE	Aq5s3xpkPrc	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
26	Milk and Honey (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	LIKE	m4gdWucBelI	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
1	Marlene (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	LtW8bCcDuuM	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
4	Relations (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	5n7oYRCQEbs	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
5	Yellow Walls (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	99LAONJ1c_0	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
7	Marcy's Song (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	u1iRaWasTFE	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
9	You Never Wanted Me (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	T2_Ovzh2nBs	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
14	Prima Donna of Swans (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	gVusl-qo8-Q	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
15	The Visit (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	PbjXztiLK6U	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
22	Don't Look Back (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	p16siTu833s	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
23	Kimbie (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	JX-VFgawswQ	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
24	My Name Is Carnival (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	bTqv7xEtnxI	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
27	Just Like Anything (2001 Remaster)	Jackson C. Frank	Jackson C. Frank (2001 - Remaster)	INDIFFERENT	gpDCyK4FbKY	MPREb_ENKfM6TCGbr	UC_Mzy5_LC9E2U7safjYfowA
0	Red and Purple	The Dodos	Visiter		m-DG0_M4kuo		
2	Eyelids	The Dodos	Visiter		dm-wDL0LQxM		
6	Joe's Waltz	The Dodos	Visiter		lYK8XHwr_CI		
8	It's That Time Again	The Dodos	Visiter		kzkgz2mYuEs		
10	Walking	The Dodos	Visiter		0S401xZNhG8		
11	Fools	The Dodos	Visiter		maoWfxRIrtc		
12	Paint the Rust	The Dodos	Visiter		wHoZepqugX0		
13	Ashley	The Dodos	Visiter		mJBqtRJ1Ick		
16	Undeclared	The Dodos	Visiter		2YVqtTwQ8Uw		
17	God?	The Dodos	Visiter		i_u0pLm8bsQ		
18	The Season	The Dodos	Visiter		JaKC1Klq3d4		
19	Winter	The Dodos	Visiter		oyuLr43LQQU		
20	Jodi	The Dodos	Visiter		_Z5vO3IVsUA		
28	Park Song	The Dodos	Visiter		cp67NIPhRDI		
