title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Black Rice	Women	Women	LIKE	K3NgJbc8-vo	MPREb_eaHMJgj3le0	UCgUN36xwqqYlk7AHiYP_FMw	2022 Recap
Ex Lion Tamer (2006 Remastered Version)	Wire	Pink Flag (2006 Remastered Version)	LIKE	YOIBDZuetBY	MPREb_0uByMaayRnq	UCJOW5ijQ4MFnvZxhdCHha6Q	2022 Recap
If I Ever Was a Child	Wilco	Schmilco	LIKE	Jem-p1VadYU	MPREb_BEuZvCP4G5z	UCb5aNlKdWOySR6Z-CnQieFQ	2022 Recap
Feel It All Around	Washed Out	Life of Leisure	LIKE	3Pt0V6K7WpM	MPREb_bLTiKGI4leg	UC1rCT_Cy1pP1wnRcEUV3nPA	2022 Recap
Feel	Ty Segall	Manipulator	LIKE	zGRU5ui6IcI	MPREb_gpRx3sEnpyd	UC-Z_sxJOcuEGSq822j9VqNw	2022 Recap
Dear Mr. Fantasy	Traffic	Mr. Fantasy	LIKE	sS_eHdqcrM8	MPREb_pEzFtyHuF1q	UCFh-Yyaep1Gl5c0O1JTvEBQ	2022 Recap
Peace (Instrumental)	Tommy Flanagan	Something Borrowed, Something Blue	LIKE	a-L492oAZio	MPREb_QqMVwLTDAXh	UCqU1W9XMO-9cQ6s1rvHevMg	2022 Recap
Mary Jane's Last Dance	Tom Petty And The Heartbreakers	Greatest Hits	LIKE	M8XaGxvuFOU	MPREb_WjrFxbRUSY4	UC6hGusDLTI8bW-P4pMYdIqA	2022 Recap
Time of the Season (Mono Version)	The Zombies	Odessey and Oracle	LIKE	U8Ie9J2Eo5Q	MPREb_7TPbLN3qf5H	UCweKPvb6MUhb8X4X0nbObBw	2022 Recap
Pale Blue Eyes	The Velvet Underground	The Velvet Underground (45th Anniversary / Deluxe Edition)	LIKE	MA3aKUwu-Dk	MPREb_xT5IebzU8rB	UCXNWrugB_J3sRBYR9idQWzg	2022 Recap
Femme Fatale	The Velvet Underground	The Velvet Underground & Nico (45th Anniversary / Super Deluxe Edition)	LIKE	HGttSQsBpXQ	MPREb_OjjaAKPXuWQ	UCXNWrugB_J3sRBYR9idQWzg	2022 Recap
Rock & Roll (Full Length Version; 2015 Remaster)	The Velvet Underground	Loaded	LIKE	J_bQMsqUoD4	MPREb_Xi6tzkPzoO5	UCXNWrugB_J3sRBYR9idQWzg	2022 Recap
Apollo's Mood	The Olympians	The Olympians	LIKE	WQfx5jmzAyU	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	2022 Recap
Please Mr. Postman (Single Version / Mono)	The Marvelettes	16 #1 Hits From The Early 1960's	LIKE	XSm3ViCVtpo	MPREb_Oh8Ee6TxZmt	UCGN3uYjaqF3jGIrGwfDFBxQ	2022 Recap
