	title	artist	album	likeStatus	videoId	albumId	artistId
61	Black Rice	Women	Women	LIKE	K3NgJbc8-vo	MPREb_eaHMJgj3le0	UCgUN36xwqqYlk7AHiYP_FMw
35	Ex Lion Tamer (2006 Remastered Version)	Wire	Pink Flag (2006 Remastered Version)	LIKE	YOIBDZuetBY	MPREb_0uByMaayRnq	UCJOW5ijQ4MFnvZxhdCHha6Q
95	If I Ever Was a Child	Wilco	Schmilco	LIKE	Jem-p1VadYU	MPREb_BEuZvCP4G5z	UCb5aNlKdWOySR6Z-CnQieFQ
25	Feel It All Around	Washed Out	Life of Leisure	LIKE	3Pt0V6K7WpM	MPREb_bLTiKGI4leg	UC1rCT_Cy1pP1wnRcEUV3nPA
9	Feel	Ty Segall	Manipulator	LIKE	zGRU5ui6IcI	MPREb_gpRx3sEnpyd	UC-Z_sxJOcuEGSq822j9VqNw
42	Dear Mr. Fantasy	Traffic	Mr. Fantasy	LIKE	sS_eHdqcrM8	MPREb_pEzFtyHuF1q	UCFh-Yyaep1Gl5c0O1JTvEBQ
86	Peace (Instrumental)	Tommy Flanagan	Something Borrowed, Something Blue	LIKE	a-L492oAZio	MPREb_QqMVwLTDAXh	UCqU1W9XMO-9cQ6s1rvHevMg
47	Mary Jane's Last Dance	Tom Petty And The Heartbreakers	Greatest Hits	LIKE	M8XaGxvuFOU	MPREb_WjrFxbRUSY4	UC6hGusDLTI8bW-P4pMYdIqA
18	Time of the Season (Mono Version)	The Zombies	Odessey and Oracle	LIKE	U8Ie9J2Eo5Q	MPREb_7TPbLN3qf5H	UCweKPvb6MUhb8X4X0nbObBw
6	Pale Blue Eyes	The Velvet Underground	The Velvet Underground (45th Anniversary / Deluxe Edition)	LIKE	MA3aKUwu-Dk	MPREb_xT5IebzU8rB	UCXNWrugB_J3sRBYR9idQWzg
64	Femme Fatale	The Velvet Underground	The Velvet Underground & Nico (45th Anniversary / Super Deluxe Edition)	LIKE	HGttSQsBpXQ	MPREb_OjjaAKPXuWQ	UCXNWrugB_J3sRBYR9idQWzg
68	Rock & Roll (Full Length Version; 2015 Remaster)	The Velvet Underground	Loaded	LIKE	J_bQMsqUoD4	MPREb_Xi6tzkPzoO5	UCXNWrugB_J3sRBYR9idQWzg
21	Apollo's Mood	The Olympians	The Olympians	LIKE	WQfx5jmzAyU	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ
88	Please Mr. Postman (Single Version / Mono)	The Marvelettes	16 #1 Hits From The Early 1960's	LIKE	XSm3ViCVtpo	MPREb_Oh8Ee6TxZmt	UCGN3uYjaqF3jGIrGwfDFBxQ
50	Sunny Afternoon (Stereo Mix)	The Kinks	Face to Face (Deluxe)	LIKE	iZOqw5KgEjY	MPREb_gNrJdaRZM6h	UCsQHS0_Fw1vIXm3TEbPokvA
