	title	artist	album	likeStatus	videoId	albumId	artistId
21	Whiskey River	Willie Nelson	Shotgun Willie	LIKE	Yhbe3ueCLPw	MPREb_LLb75mreknT	UCPmpbAuktEPbIVpwGrY_c4g
147	For What It's Worth	Buffalo Springfield	Buffalo Springfield	LIKE	kL3KuEQaQVw	MPREb_YgTQY7VMN83	UCH-BBvNWh1CONPAjpeocGcw
489	Aç Kapıyı Gir İçeri (1974)	Özdemir Erdoğan	Tekne Kazıntıları	INDIFFERENT	AJVMnXwccdo	MPREb_Iil0JypPTEo	UC0tPLBDiaJ5nZFXrPasaURQ
319	untitled	whoa	Simulation EP	INDIFFERENT	UCCO3KLXmys	MPREb_kshXfGgZoGG	UCd1Bh6ymXwNC3Qdk12za_NQ
277	30 seconds	vistared	30 seconds	INDIFFERENT	fWx6rjij5T0	MPREb_cgAvOFMV6yk	UCt5K1-tPUDx0W4NqFaUOw_w
266	saved + can i hit the blunt?	stupidbrain	saved + can i hit the blunt?	INDIFFERENT	slK-oLq2tIw	MPREb_bD3RBItmZcG	UC0OIS68-R0FtiIhHv_7_9TQ
316	Sing	kvrskpx	LCD&LUV	INDIFFERENT	9CxxuKeD9bg	MPREb_GtIrePVj410	UC05EnWsd3xn5V69x1SIvBfg
482	stressed	hurlum & Complex Channel Records	Complex Channel Collective Tapes Vol. 2	INDIFFERENT	TqZbbalXz2c	MPREb_x3GPUQE0bLC	
270	Pleader [Trooko Version] (feat. PJ Sin Suela)	alt-J	Reduxer	INDIFFERENT	-QlgHSsSz4M	MPREb_N6Ri0Tlb7pC	UCyzh4EnNuEO3Jk_mlXJCIag
136	McAlpine's Fusiliers	Young Dubliners	With All Due Respect: The Irish Sessions	INDIFFERENT	_DtAq00eil8	MPREb_EEe8Kmt2XWt	UCHrn9iJK5tEcg_rTNScjAWw
224	Bloody Mary Morning	Yonder Mountain String Band	Mountain Tracks, Vol. 3	INDIFFERENT	-SzjQZPDeOE	MPREb_WoMJupGDI7d	UC1lThjQ_2mG3cvUridGy_jw
190	Lovin' Machine	Wynonie Harris	Greatest Hits	INDIFFERENT	r1elZo-8DFA	MPREb_HWZqW11JD4Z	UCOvqTAdam4RvQyHhJ1d3gnw
230	Mexico (Live)	Wood & Wire	Live at the Historic Scoot Inn	INDIFFERENT	PQQbBdeCIzE	MPREb_PZEuClVGS68	UCl58lfbTEo2PFAFnnebm7ZQ
234	Eliza	Wood & Wire	North of Despair	INDIFFERENT	H-KguQzMyfc	MPREb_VHIMVTwuMWo	UCl58lfbTEo2PFAFnnebm7ZQ
12	Seven Spanish Angels	Willie Nelson and Ray Charles	Country's Greatest Hits	INDIFFERENT	pVY1Im39nD0	MPREb_e5v3eYaAyhg	UCPmpbAuktEPbIVpwGrY_c4g
18	Bloody Mary Morning	Willie Nelson	Phases And Stages	INDIFFERENT	NbrB4B5FoBQ	MPREb_DnvPSeOnjCC	UCPmpbAuktEPbIVpwGrY_c4g
32	Milk Cow Blues [Live] (feat. Shelby Lynne)	Willie Nelson	Live From Austin, TX	INDIFFERENT	vokLtFcjb0g	MPREb_pP1iqxh2rQh	UCPmpbAuktEPbIVpwGrY_c4g
57	It's All Going to Pot	Willie Nelson	Django and Jimmie	INDIFFERENT	S-sBlrClJc0	MPREb_xHWyy9aFtw0	UCPmpbAuktEPbIVpwGrY_c4g
78	Down Yonder (Live from Austin City Limits)	Willie Nelson	Red Headed Stranger (Live From Austin City Limits, 1976)	INDIFFERENT	8k2phiOXIuU	MPREb_MUBZZjVgzgK	UCPmpbAuktEPbIVpwGrY_c4g
105	Red Headed Stranger	Willie Nelson	Red Headed Stranger	INDIFFERENT	Rh-V6n6AU0Q	MPREb_jjR1POVMzoc	UCPmpbAuktEPbIVpwGrY_c4g
119	Pretend I Never Happened	Willie Nelson	Phases And Stages	INDIFFERENT	CiIFN6KorKI	MPREb_DnvPSeOnjCC	UCPmpbAuktEPbIVpwGrY_c4g
120	Just Breathe	Willie Nelson	Heroes	INDIFFERENT	sFb5Z4Ukzyk	MPREb_yRWjmeL0PFp	UCPmpbAuktEPbIVpwGrY_c4g
140	On the Road Again	Willie Nelson	Forrest Gump - The Soundtrack	INDIFFERENT	2xCU-KpbyEc	MPREb_cPVUghTSdE1	UCPmpbAuktEPbIVpwGrY_c4g
539	So Into You	William Willboy	So Into You	INDIFFERENT	0gly97wAZB8	MPREb_jeUnU7GiMkz	UCXtuzU8gQVq_gsagbgVmIZg
11	I Ain't Drunk	Whitey Morgan and the 78's	Whitey Morgan and the 78's	INDIFFERENT	UgI3IQ6G8rQ	MPREb_HvLjpl0WkTO	UC1EIThZPzP4TdIfRReDQHCA
19	Just Got Paid	Whitey Morgan and the 78's	Just Got Paid	INDIFFERENT	L0W0dAS2T1g	MPREb_l5S8mtoRwzE	UC1EIThZPzP4TdIfRReDQHCA
31	Where Do Ya Want It?	Whitey Morgan and the 78's	Whitey Morgan and the 78's	INDIFFERENT	sJAb9bvuEko	MPREb_HvLjpl0WkTO	UC1EIThZPzP4TdIfRReDQHCA
46	Honky Tonk Hell	Whitey Morgan and the 78's	Honky Tonk Hell	INDIFFERENT	M9ecjihb3CY	MPREb_XUdrOmjYoim	UC1EIThZPzP4TdIfRReDQHCA
435	Still of the Night	Whitesnake	Whitesnake (30th Anniversary Super Deluxe Edition)	INDIFFERENT	OxEPxxCWB0g	MPREb_3F2qS1wU3Xe	UCVOHyO39P5Y_GxjzhwaSmLg
91	Small Town Saturday Night	Wheeler Walker Jr	Ol' Wheeler	INDIFFERENT	giWp-Vc7gGI	MPREb_2zzTpBhxoZa	UCyqvbi8EzNApkY-GCZl8Glw
4	Are You Sure Hank Done It This Way	Waylon Jennings	Greatest Hits	INDIFFERENT	6PLPmmfeNd4	MPREb_fj9Y0LFuf8j	UCOayq7etITYmC6TlZReZSrw
6	If You Could Touch Her at All	Waylon Jennings	This Time	INDIFFERENT	JbocjnkvNCc	MPREb_ekn3o6sJFmt	UCOayq7etITYmC6TlZReZSrw
10	I Ain't Living Long Like This	Waylon Jennings	What Goes Around Comes Around (USSM10904119)	INDIFFERENT	-ZtjKTw2eZE	MPREb_JrOcN8zoZ8m	UCOayq7etITYmC6TlZReZSrw
22	I Can't Keep My Hands Off You	Waylon Jennings	The Ramblin' Man	INDIFFERENT	xemn1fhbd0k	MPREb_EDZBp033nb5	UCOayq7etITYmC6TlZReZSrw
26	Willy the Wandering Gypsy and Me	Waylon Jennings	Honky Tonk Heroes	INDIFFERENT	yNppnNYQM3I	MPREb_65qubIW323u	UCOayq7etITYmC6TlZReZSrw
